ts,mid,ret_1,vol,mom,volume,inventory
1755872220,645.0700073242188,-0.00036430708623580443,0.0,0.0016290375432221893,644595,0.0
1755872280,644.5750122070312,-0.0007676455675760252,0.0,0.0005742262376573493,409587,0.0
1755872340,644.1424865722656,-0.0006712497524334893,0.0,-0.0007798539046559583,296442,0.0
1755872400,644.1000061035156,-6.595104416629027e-05,0.0,-0.0014312309443429427,306564,0.0
1755872460,643.6798095703125,-0.0006525906727237185,0.0,-0.0025217441231353277,372066,0.0
1755872520,643.5299987792969,-0.0002327682569234213,0.0,-0.0023902052938229446,296264,0.0
1755872580,643.2850036621094,-0.0003807775316309048,0.0,-0.002003337257877824,527343,0.0
1755872640,643.4800109863281,0.000303097027805066,0.0,-0.0010289904776392689,441431,0.0
1755872700,644.2300109863281,0.0011648586591830323,0.0,0.00020181922571005373,365492,0.0
1755872760,644.4499816894531,0.0003413891835233329,0.0,0.0011957990819571052,317776,0.0
1755872820,643.9326782226562,-0.0008030277194679414,0.0,0.0006255396194125851,221997,0.0
1755872880,643.8246154785156,-0.0001678309180199733,0.0,0.0008384862330235165,254773,0.0
1755872940,644.1750183105469,0.0005441039445726048,0.0008395781555523103,0.0010794931497910554,193359,0.0
1755873000,644.5899963378906,0.000643993337759774,0.0008414830371162033,0.000558627828367797,351446,0.0
1755873060,644.6447143554688,8.488449334631554e-05,0.0008407648516392331,0.00030212313819077963,163098,0.0
1755873120,644.7900085449219,0.00022536106324366756,0.000840033293341364,0.0013305119209023886,242871,0.0
1755873180,644.75,-6.205087809529886e-05,0.00084026799469458,0.001436291960827063,160908,0.0
1755873240,645.0,0.00038767203431788744,0.0008404404846270914,0.0012798600505723456,252355,0.0
1755873300,644.9750061035156,-3.875097791716797e-05,0.0008394464013078452,0.0005971157348954037,217352,0.0
1755873360,645.1053466796875,0.0002020658268833131,0.0008392553670270797,0.0007142970684324013,185916,0.0
1755873420,645.1542053222656,7.573459545540118e-05,0.0008383525022040045,0.0005646706006441349,161741,0.0
1755873480,645.0950012207031,-9.177157607087594e-05,0.0008390563915843053,0.0005349499026685578,174882,0.0
1755873540,644.8584899902344,-0.00036669730301230885,0.0008419779354614407,-0.0002194194346616385,210133,0.0
1755873600,645.1499938964844,0.00045194107612900325,0.0008417995910193791,0.00027127261938453273,269761,0.0
1755873660,645.0,-0.00023252164146736476,0.0008413383376444876,-0.00016331484896614512,232578,0.0
1755873720,644.864990234375,-0.00020933937604361574,0.0008426498373413547,-0.00044838882046516204,138800,0.0
1755873780,645.1300048828125,0.00041087702381670255,0.0008432826379050438,5.425977942241644e-05,161874,0.0
1755873840,645.4200134277344,0.00044943403306874075,0.0008440318171739304,0.000870391115503466,200562,0.0
1755873900,645.6349792480469,0.00033300800278635023,0.000843056180688747,0.000751458042160813,212755,0.0
1755873960,645.7850036621094,0.0002323402405455255,0.000839834663516512,0.0012163199241737033,289335,0.0
1755874020,645.8099975585938,3.8702374140164864e-05,0.000839426872657298,0.0014643616743574839,237703,0.0
1755874080,645.7975463867188,-1.928011636920246e-05,0.0008397793488315723,0.0010342045341715789,191883,0.0
1755874140,645.5924987792969,-0.0003175610806547269,0.0008420802551540872,0.00026720942044811125,196663,0.0
1755874200,645.6400146484375,7.359769626003043e-05,0.0008421251561094039,7.799113921791445e-06,148499,0.0
1755874260,645.5724487304688,-0.00010465499667500211,0.0008400289282256522,-0.00032919612329873615,265631,0.0
1755874320,645.4200134277344,-0.00023615212003313957,0.0008410776093664488,-0.0006040506174720406,159018,0.0
1755874380,645.5175170898438,0.00015105868408049616,0.0008410502309009955,-0.00043371181702234196,156691,0.0
1755874440,645.5899963378906,0.00011227453541895471,0.0008390291901752232,-3.876200948660369e-06,287267,0.0
1755874500,645.8624877929688,0.0004219922335044757,0.000838747339717896,0.0003445183362957849,234690,0.0
1755874560,646.0050048828125,0.00022063731958610333,0.0008377703438208129,0.0006698106525568903,277171,0.0
1755874620,645.8575134277344,-0.00022833924450704757,0.0008321116163581897,0.0006776235280829823,220749,0.0
1755874680,645.8300170898438,-4.257428711706979e-05,0.0008282110492468371,0.00048399055688541637,291655,0.0
1755874740,645.8275146484375,-3.874775386769613e-06,0.0008278066322577227,0.00036784124607969204,141308,0.0
1755874800,645.7197570800781,-0.0001668658530249445,0.0006968438186734172,-0.00022101684044972814,202894,0.0
1755874860,645.8974914550781,0.000275212144035919,0.00042207947491439954,-0.00016644201599991248,244967,0.0
1755874920,645.9299926757812,5.0318205967236906e-05,0.0004186472446250032,0.00011221543447437199,151619,0.0
1755874980,646.0700073242188,0.00021674094270185407,0.00041902068596149836,0.00037153066429329584,293621,0.0
1755875040,646.1750183105469,0.00016252488417656252,0.0004118529876651473,0.000537930323856628,234968,0.0
1755875100,646.0874938964844,-0.0001354591863025334,0.000410017391128553,0.0005693369905790391,203161,0.0
1755875160,646.0750427246094,-1.9271835427048245e-05,0.0004097192278721619,0.00027485301111607185,135279,0.0
1755875220,645.8550109863281,-0.0003406248500477105,0.0003995171043884626,-0.00011609004489887553,189280,0.0
1755875280,645.8175048828125,-5.807370376853527e-05,0.00038568072553784737,-0.00039090469136926487,227081,0.0
1755875340,645.7300109863281,-0.0001354869186664942,0.0003684057532175624,-0.0006889164942123216,126130,0.0
1755875400,645.9175109863281,0.00029032688582208976,0.0003680739428916477,-0.00026313042208769843,235001,0.0
1755875460,645.9375,3.094621842780754e-05,0.0003652997521043868,-0.00021291236823284265,423355,0.0
1755875520,645.6799926757812,-0.00039873620338948257,0.00036905740214184435,-0.00027102372157461474,218687,0.0
1755875580,645.5849914550781,-0.0001471444235567887,0.0003684440232339492,-0.00036009444136286817,184041,0.0
1755875640,645.5950012207031,1.550483384438195e-05,0.00035851553746150185,-0.000209102688851992,116784,0.0
1755875700,645.5849914550781,-1.550483384438195e-05,0.00035089390038834756,-0.0005149344085184637,206074,0.0
1755875760,645.7650146484375,0.00027881394459239317,0.00034823105568396445,-0.0002670666823538781,195541,0.0
1755875820,645.8824768066406,0.000181879590683387,0.0003453576710149231,0.00031354911171899147,108987,0.0
1755875880,645.91748046875,5.419362637493208e-05,0.0003294824285382395,0.0005148871616507122,88655,0.0
1755875940,645.9924926757812,0.00011612605936228704,0.0003163063317076185,0.0006155083871686173,198053,0.0
1755876000,645.9649963378906,-4.256539108915547e-05,0.00031617817273912397,0.0005884478299238438,172914,0.0
1755876060,646.0599975585938,0.00014705786857582837,0.00030270464087282637,0.000456691753907279,145543,0.0
1755876120,646.0499877929688,-1.5493674283106884e-05,0.0003004154276199136,0.00025931848894078513,115246,0.0
1755876180,646.0800170898438,4.6480302705376175e-05,0.00029467540000149134,0.0002516051652712292,143861,0.0
1755876240,645.9400024414062,-0.00021673758435536428,0.0002954143926952613,-8.125847844642209e-05,233738,0.0
1755876300,645.7300109863281,-0.00032514721987020323,0.00026200805661372975,-0.00036384030722746985,210211,0.0
1755876360,645.7724914550781,6.57845705838156e-05,0.00025901133809979487,-0.0004451136052194826,295797,0.0
1755876420,645.7900085449219,2.71254234220919e-05,0.00023454945546837877,-0.00040249450751428384,128410,0.0
1755876480,645.9049987792969,0.0001780454891084915,0.00023340246894894867,-0.0002709293211111685,125811,0.0
1755876540,645.9349975585938,4.644349050586527e-05,0.00022434925003802326,-7.748246249938973e-06,126374,0.0
1755876600,646.1325073242188,0.00030572669990824863,0.00021301791660728524,0.0006231256735285129,136197,0.0
1755876660,646.2449951171875,0.00017407884776776683,0.00021364791800472556,0.0007314199507124641,113145,0.0
1755876720,646.3349914550781,0.0001392507062938364,0.00021267770983482382,0.0008435452335842086,167648,0.0
1755876780,646.2785949707031,-8.725961881062005e-05,0.0002129072783568733,0.0005782401256650971,138417,0.0
1755876840,646.3900146484375,0.00017238707149047627,0.00020871234098008954,0.0007041837066497081,89210,0.0
1755876900,646.3925170898438,3.871403495558923e-06,0.00020852647705853184,0.0004023284102370184,136419,0.0
1755876960,646.3375244140625,-8.507990693917833e-05,0.00020795864067101253,0.00014316965553007321,90366,0.0
1755877020,646.2162475585938,-0.00018765463914061087,0.00020978749382855014,-0.00018373568990437406,118012,0.0
1755877080,645.989990234375,-0.00035018764019767445,0.00021486698652506802,-0.00044666371129142846,158289,0.0
1755877140,645.9225158691406,-0.00010445655565227696,0.00020940110081503154,-0.0007235073384341817,152713,0.0
1755877200,645.9299926757812,1.1575325498114353e-05,0.0002018529431376824,-0.0007158034164316263,144357,0.0
1755877260,645.9200134277344,-1.544954599985715e-05,0.00019917525730259525,-0.0006461730554923051,119798,0.0
1755877320,645.9125061035156,-1.1622751564743794e-05,0.0001968757186743394,-0.000470141167916438,133364,0.0
1755877380,646.0075073242188,0.00014706981838941147,0.00019101713560673713,2.7116290670647913e-05,125011,0.0
1755877440,646.02001953125,1.9368328881164132e-05,0.00018261530592876633,0.000150941175204089,92016,0.0
1755877500,646.1399841308594,0.00018568072005642478,0.00017923269283574245,0.00032504656976239943,98309,0.0
1755877560,646.1425170898438,3.920131986134834e-06,0.00017690628253968376,0.0003444162477483914,108353,0.0
1755877620,646.1174926757812,-3.872968888085637e-05,0.00017697001724791694,0.00031730931043227883,99478,0.0
1755877680,645.9299926757812,-0.0002902370128676779,0.0001810855410979239,-0.00011999752082481052,354542,0.0
1755877740,645.8374938964844,-0.0001432127382319237,0.0001772048927240196,-0.00028257858793789836,205771,0.0
1755877800,645.7825012207031,-8.515302646650014e-05,0.00017736847645052285,-0.0005534123344608233,233757,0.0
1755877860,645.7124938964844,-0.00010841284643259286,0.00017740803740649548,-0.000665745312879551,103558,0.0
1755877920,645.7525024414062,6.195838841627221e-05,0.00017473357565399493,-0.0005650572355824224,133018,0.0
1755877980,645.7625122070312,1.550081185541785e-05,0.00017373367355038067,-0.00025931941085932664,144045,0.0
1755878040,645.7549743652344,-1.1672845122490116e-05,0.00017318856078741098,-0.00012777951774989305,64247,0.0
1755878100,645.7749938964844,3.100126476862641e-05,0.00016433369459192937,-1.1625226514766496e-05,106032,0.0
1755878160,645.6649780273438,-0.00017037705475786424,0.0001630930767531078,-7.358943484003788e-05,115639,0.0
1755878220,645.6443176269531,-3.199915072560344e-05,0.00016056310387717543,-0.00016754697398191354,112037,0.0
1755878280,645.5956420898438,-7.539348014429237e-05,0.00016074733239182347,-0.00025844126598162376,147818,0.0
1755878340,645.4499816894531,-0.00022564717826512037,0.00016322705795968062,-0.000472415599124254,235374,0.0
1755878400,645.4349975585938,-2.3215284244315626e-05,0.00016193177280127952,-0.0005266321481371961,151211,0.0
1755878460,645.5499877929688,0.00017814341140098833,0.00015952796602657286,-0.00017811168197834348,173177,0.0
1755878520,645.8240051269531,0.00042438106946374177,0.00016891712302263845,0.0002782685382110017,113345,0.0
1755878580,645.875,7.895782666267337e-05,0.00016680620563748114,0.00043261984501796746,78626,0.0
1755878640,645.8575134277344,-2.7074602651389057e-05,0.0001653678990345787,0.0006311924206316988,57267,0.0
1755878700,645.8025207519531,-8.515038688106102e-05,0.00016483835886024946,0.0005692573179949534,154212,0.0
1755878760,645.7449951171875,-8.90801679336306e-05,0.00016516994111248864,0.00030203373866033445,91370,0.0
1755878820,645.7225036621094,-3.483084955924198e-05,0.00015936438115396673,-0.0001571781803626493,92757,0.0
1755878880,645.6843566894531,-5.907816326278237e-05,0.0001593702724274993,-0.00029521417028810504,105558,0.0
1755878940,645.635009765625,-7.64286901198119e-05,0.0001587219377711562,-0.0003445682577565279,82653,0.0
1755879000,645.5847778320312,-7.780539626356386e-05,0.0001542651452420878,-0.0003372232671390307,76653,0.0
1755879060,645.6700134277344,0.00013201979408528075,0.00015525286375392457,-0.00011612330512011937,56252,0.0
1755879120,645.5599975585938,-0.00017040475898344454,0.00014812010615045915,-0.0002516972145443219,98822,0.0
1755879180,645.4075012207031,-0.0002362512437281694,0.00015002334127053147,-0.00042887029500970897,111902,0.0
1755879240,645.3249816894531,-0.0001278646543028117,0.00015083752058163527,-0.00048030625919270875,108944,0.0
1755879300,645.2674865722656,-8.909879553709033e-05,0.00015120685080131807,-0.0004915996584662352,282194,0.0
1755879360,645.1000061035156,-0.00025958569266659737,0.00014985501265358473,-0.0008832051452181133,216401,0.0
1755879420,644.8900146484375,-0.0003255706688500837,0.00015272281484197205,-0.0010383710550847525,189047,0.0
1755879480,644.8900146484375,0.0,0.0001524026448873845,-0.0008021198113565831,153341,0.0
1755879540,645.0,0.00017053446507819814,0.00015342430551700453,-0.0005037206919755732,104721,0.0
1755879600,645.1174926757812,0.00018214259828752688,0.00015572908693310862,-0.00023247929815095603,116915,0.0
1755879660,645.1549987792969,5.8136717282053496e-05,0.00015451246893224765,8.524311179769484e-05,71867,0.0
1755879720,645.3299865722656,0.00027119694692689933,0.0001591239707871026,0.0006820107275746778,138581,0.0
1755879780,645.3899841308594,9.29675839822508e-05,0.00015955872921166847,0.0007749783115569286,103561,0.0
1755879840,645.25,-0.00021692204352774525,0.0001595626287688761,0.00038752180295098526,85390,0.0
1755879900,644.9949951171875,-0.00039528134129263037,0.00016208910245415378,-0.000189902136629172,84217,0.0
1755879960,644.8250122070312,-0.0002635761736913267,0.00016472538624692662,-0.0005116150276025522,89975,0.0
1755880020,644.8174743652344,-1.1689816170168399e-05,0.0001645954851789303,-0.0007945017906996199,98584,0.0
1755880080,644.7825012207031,-5.4238748762536204e-05,0.00016245374722807557,-0.0009417081234444069,102540,0.0
1755880140,644.7697143554688,-1.9831481161247666e-05,0.0001621571995644222,-0.0007446175610779093,76136,0.0
1755880200,644.8350219726562,0.00010128315351742856,0.00015704852856915824,-0.0002480530662678504,28990,0.0
1755880260,645.1749877929688,0.0005270747135446285,0.0001709529422183523,0.0005425978209681048,127686,0.0
1755880320,645.1950073242188,3.102913323616008e-05,0.0001697290283386057,0.0005853167703744333,58433,0.0
1755880380,645.1875,-1.163581213514675e-05,0.00016957296778983847,0.0006279197070018228,46852,0.0
1755880440,645.20751953125,3.102853149439255e-05,0.0001677111690928094,0.000678779719657463,36724,0.0
1755880500,645.135009765625,-0.00011238839928928712,0.0001679785135311195,0.0004651081668507473,72004,0.0
1755880560,645.2574768066406,0.00018981363059289436,0.00017025229391125457,0.00012784708389901311,71332,0.0
1755880620,645.3078308105469,7.803402684825045e-05,0.00016947950167848114,0.00017485197751110348,63791,0.0
1755880680,645.2550048828125,-8.186494497230967e-05,0.00016416854187706236,0.00010462284467394056,46859,0.0
1755880740,645.1425170898438,-0.0001743459536127645,0.00016503102572892124,-0.0001007516404332165,88046,0.0
1755880800,645.1074829101562,-5.430603324363403e-05,0.0001650356128743019,-4.2669274387563405e-05,79741,0.0
1755880860,645.0800170898438,-4.2576478715972144e-05,0.00016505664687307026,-0.0002750593836964299,72277,0.0
1755880920,645.0899963378906,1.546966359988744e-05,0.00016512169531816094,-0.0003376237469447929,83717,0.0
1755880980,645.0,-0.00013951947273760368,0.00016431367069520271,-0.0003952782747100869,61414,0.0
1755881040,645.0149841308594,2.323094079415e-05,0.00016433250789537774,-0.00019770138030317241,81947,0.0
1755881100,645.0950012207031,0.00012404692755652036,0.0001631757673680151,-1.9348419503018022e-05,72492,0.0
1755881160,645.17724609375,0.00012748452635413798,0.00016434784451948886,0.0001507125855670921,65566,0.0
1755881220,645.1695861816406,-1.1872640623522557e-05,0.0001643461603366601,0.0001233702813436821,54896,0.0
1755881280,645.1900024414062,3.164429504387556e-05,0.00016073767601668367,0.00029453404912516135,48706,0.0
1755881340,645.0849914550781,-0.00016277303219336403,0.00016101325560116005,0.00010853007613764731,40381,0.0
1755881400,645.1000061035156,2.3275186840088224e-05,0.000160871527105026,7.758335421215179e-06,40995,0.0
1755881460,645.0475158691406,-8.137090295523564e-05,0.0001606505884577836,-0.00020109709388815844,42334,0.0
1755881520,644.9349975585938,-0.00017444935828336838,0.00016157334413142405,-0.00036367381154800427,65831,0.0
1755881580,644.8829040527344,-8.077652794646895e-05,0.00016168160177477508,-0.00047609463453834877,69669,0.0
1755881640,644.7409973144531,-0.00022007461044015741,0.0001636666443490524,-0.0005333962127851422,73933,0.0
1755881700,644.7350158691406,-9.2773269946278e-06,0.00016351061460702005,-0.0005659487266198582,63355,0.0
1755881760,644.5675048828125,-0.0002598474517414573,0.00016524043816363023,-0.0007444252754060798,137153,0.0
1755881820,644.4624938964844,-0.00016293024469504758,0.00016615143530964395,-0.000732906161817759,150930,0.0
1755881880,644.3874816894531,-0.00011640176674898584,0.00016642321038064285,-0.0007685314006202759,152416,0.0
1755881940,644.5864562988281,0.0003087333344629073,0.00017010018706309246,-0.0002397234557172112,107475,0.0
1755882000,644.8875122070312,0.00046694376315681296,0.00018144790272352072,0.00023649763443422955,280575,0.0
1755882060,645.1199951171875,0.0003604365266918208,0.00018618649254222144,0.0008567816128675076,84789,0.0
1755882120,645.2525024414062,0.00020537840807222096,0.000179532193535595,0.0012250902656347762,122673,0.0
1755882180,645.3499755859375,0.00015105060834219586,0.00018040911671188666,0.0014925426407259579,87909,0.0
1755882240,645.3073425292969,-6.606409936704694e-05,0.00018052882340659907,0.0011177452068960037,66234,0.0
1755882300,645.3450012207031,5.8356057848207854e-05,0.00018052357449672884,0.0007091575015873985,72836,0.0
1755882360,645.364990234375,3.097367155380226e-05,0.00018031783865555642,0.00037969464644938,111853,0.0
1755882420,645.4900207519531,0.00019371736857376476,0.00018218467056656888,0.0003680336069509238,246704,0.0
1755882480,645.3999938964844,-0.0001394802881620194,0.0001828760663503427,7.750271044670853e-05,86627,0.0
1755882540,645.3049926757812,-0.00014720826503822337,0.00018355629212487038,-3.6414552244679044e-06,65571,0.0
1755882600,645.4049987792969,0.00015496293416461526,0.0001845243840753075,9.29654210919395e-05,76346,0.0
1755882660,645.5050048828125,0.00015493892437401513,0.00018483554378446275,0.00021693067391215237,302429,0.0
1755882720,645.4850158691406,-3.096695303916874e-05,0.00018358352010929173,-7.75364770078113e-06,122166,0.0
1755882780,645.4500122070312,-5.4229936219840624e-05,0.0001811334571265299,7.749670424139765e-05,87457,0.0
1755882840,645.5474853515625,0.00015100438986248577,0.00018134595635417344,0.0003757093591421068,212898,0.0
1755882900,645.6650085449219,0.00018203540352867975,0.0001823180506364786,0.0004027818285061713,107744,0.0
1755882960,645.7125244140625,7.358943136281937e-05,0.0001790035163149018,0.0003214323354949755,62364,0.0
1755883020,645.7000427246094,-1.9330289593888494e-05,0.00017338209862620502,0.00033306899894025577,80588,0.0
1755883080,645.7400207519531,6.191232328500718e-05,0.00017343969995115843,0.00044921125844510357,66206,0.0
1755883140,645.7949523925781,8.506411642006384e-05,0.00017254737963260226,0.00038327098500268164,68831,0.0
1755883200,645.8099975585938,2.3296854068100004e-05,0.0001712393206280231,0.0002245324355421019,78757,0.0
1755883260,645.8074951171875,-3.874895501354558e-06,0.00017117936559313328,0.00014706810867792797,100458,0.0
1755883320,645.8367614746094,4.531643643712613e-05,0.00016794403555905963,0.0002117148347089426,55705,0.0
1755883380,645.9875183105469,0.00023340146021588737,0.00017004170439790473,0.0003832039716398228,167470,0.0
1755883440,646.0650024414062,0.00011993959952505406,0.00016778640906367278,0.000418079454744813,105287,0.0
1755883500,646.1400146484375,0.00011609954476821116,0.000159040598625743,0.0005108821454449242,124955,0.0
1755883560,646.1199951171875,-3.098375110344165e-05,0.00015454555513780662,0.0004837732898428371,144250,0.0
1755883620,646.10498046875,-2.3238443339401726e-05,0.00015460988937530647,0.0004152184100663092,85720,0.0
1755883680,646.125,3.098447111504754e-05,0.00015418344166365358,0.0002128014209654694,80421,0.0
1755883740,646.1299743652344,7.698736445682641e-06,0.00015405942832512353,0.00010056055788609797,66410,0.0
1755883800,646.1553344726562,3.9248465105501396e-05,0.00015381587182032748,2.3709478223388203e-05,89610,0.0
1755883860,646.0500183105469,-0.00016300220721987557,0.00014164740625746344,-0.00010830897789304572,117248,0.0
1755883920,645.9949951171875,-8.517225455850763e-05,0.00014232283173603447,-0.00017024278911215163,112305,0.0
1755883980,646.0149841308594,3.094250662805109e-05,0.0001422652484462516,-0.00017028475359914808,131541,0.0
1755884040,645.9949951171875,-3.094250662805109e-05,0.00014241875354232297,-0.0002089259966728818,55126,0.0
1755884100,645.9600219726562,-5.413987960434241e-05,0.00014169543059076785,-0.0003023143413827256,73698,0.0
1755884160,646.0749816894531,0.00017795139725240716,0.00014146441014439788,3.863926308955712e-05,52335,0.0
1755884220,646.1325073242188,8.90346717419277e-05,0.00014154655149875225,0.00021284618938999245,59518,0.0
1755884280,646.1385803222656,9.398953679351507e-06,0.0001409082264010712,0.00019130263644129286,46587,0.0
1755884340,646.1100158691406,-4.420891338430266e-05,0.00013880801348157832,0.0001780362296850413,70639,0.0
1755884400,646.0549926757812,-8.516434515470905e-05,0.00013916345583361438,0.00014701176413467465,78232,0.0
1755884460,646.0919189453125,5.71549089487533e-05,0.00013894460493976167,2.621527583102079e-05,62253,0.0
1755884520,646.1449584960938,8.208951738986059e-05,0.00013912409396354275,1.9270121478953683e-05,44708,0.0
1755884580,646.1174926757812,-4.250811480588368e-05,0.0001377098213103444,-3.26369470062815e-05,36723,0.0
1755884640,646.1849975585938,0.00010447226308762936,0.0001380526010955979,0.00011604422946565052,46587,0.0
1755884700,646.28955078125,0.0001617876700450438,0.00013857242404557914,0.00036299624466540337,94704,0.0
1755884760,646.3349914550781,7.030761425586007e-05,0.00013809226965556232,0.00037614894997251014,79139,0.0
1755884820,646.287353515625,-7.370743614298902e-05,0.00013863881121034408,0.00022035199643966052,99961,0.0
1755884880,646.1875,-0.0001545152163728858,0.00014064379789720938,0.00010834489487265841,87152,0.0
1755884940,646.0949401855469,-0.0001432501312921275,0.00014022221140618855,-0.00013937749950709843,100343,0.0
1755885000,646.0869445800781,-1.2375356075011723e-05,0.0001403097730890404,-0.00031354052562715395,78499,0.0
1755885060,646.0728454589844,-2.18225659134319e-05,0.000139750659770931,-0.00040567070579644593,50273,0.0
1755885120,646.0924987792969,3.0419203551623752e-05,0.00013723859685439962,-0.00030154406610183315,53950,0.0
1755885180,646.0775146484375,-2.3192197163623973e-05,0.00013665168966609377,-0.00017022104689257134,40887,0.0
1755885240,646.1499938964844,0.00011217722520751039,0.00013299429342168533,8.520630960706654e-05,68163,0.0
1755885300,646.2200012207031,0.00010833944544064167,0.00013317655735573688,0.00020592111112271994,94914,0.0
1755885360,646.1074829101562,-0.00017413281418665605,0.00013035347298926575,5.361086284949579e-05,87522,0.0
1755885420,645.864990234375,-0.00037538366129208356,0.00013857894789175918,-0.0003521920019942115,135297,0.0
1755885480,645.8074951171875,-8.90242966038457e-05,0.00013811215027254535,-0.00041802410143443325,83975,0.0
1755885540,645.7775268554688,-4.6405402995830514e-05,0.00013379824853003905,-0.0005766067296377742,63998,0.0
1755885600,645.9025268554688,0.00019354638175439476,0.00012290400221534042,-0.0004913997933240211,100349,0.0
1755885660,645.9849853515625,0.00012765584530605167,0.00011563383232212253,-0.00018961113383131334,81353,0.0
1755885720,645.9249877929688,-9.288194980161535e-05,0.00011403132530597512,9.289057765915487e-05,79998,0.0
1755885780,645.9450073242188,3.099310507614916e-05,0.00011269112936983689,0.00021290797933914973,73644,0.0
1755885840,645.9450073242188,0.0,0.00011220376756000948,0.00025931338233498025,66664,0.0
1755885900,645.8200073242188,-0.00019353365197627426,0.00011527980699585854,-0.00012776665139568877,144961,0.0
1755885960,645.7050170898438,-0.00017806892240646022,0.00011783530822673224,-0.00043349141910820066,125436,0.0
1755886020,645.6299743652344,-0.00011622503097985515,0.00011637513364915705,-0.00045683450028644046,95359,0.0
1755886080,645.677490234375,7.359342443979955e-05,0.00011517944210297104,-0.0004142341809227901,58448,0.0
1755886140,645.7387390136719,9.485521082286397e-05,0.00011391299668210287,-0.0003193789700999261,77935,0.0
