ts,open,high,low,close,volume
1755871320,643.2999877929688,644.1599731445312,643.239990234375,643.52001953125,1181606
1755871380,643.510009765625,644.1199951171875,643.4600219726562,643.9099731445312,664071
1755871440,643.9099731445312,644.030029296875,642.8599853515625,642.9099731445312,1133707
1755871500,642.9299926757812,643.614990234375,642.9000244140625,643.52001953125,659840
1755871560,643.5,643.9099731445312,642.8900146484375,643.2000122070312,1023636
1755871620,643.1950073242188,643.3099975585938,642.5399780273438,643.27001953125,533059
1755871680,643.260009765625,644.0800170898438,642.9000244140625,643.9500122070312,961192
1755871740,643.9400024414062,644.3599853515625,643.8400268554688,644.0900268554688,576485
1755871800,644.1199951171875,644.5194702148438,644.0900268554688,644.3499755859375,402862
1755871860,644.3499755859375,644.4400024414062,643.780029296875,643.7899780273438,596092
1755871920,643.8200073242188,644.27001953125,643.77001953125,644.1099853515625,361942
1755871980,644.1199951171875,644.4400024414062,643.969970703125,644.3400268554688,351496
1755872040,644.3400268554688,644.9500122070312,644.3400268554688,644.72998046875,467952
1755872100,644.7100219726562,645.39501953125,644.6500244140625,645.3499755859375,754267
1755872160,645.3599853515625,645.530029296875,645.080078125,645.47998046875,668822
1755872220,645.510009765625,645.5499877929688,644.5900268554688,644.8599853515625,644595
1755872280,644.8499755859375,645.0,644.1500244140625,644.3400268554688,409587
1755872340,644.3499755859375,644.375,643.9099731445312,644.1099853515625,296442
1755872400,644.0800170898438,644.3300170898438,643.8699951171875,643.969970703125,306564
1755872460,643.9500122070312,643.9896240234375,643.3699951171875,643.8350219726562,372066
1755872520,643.8300170898438,643.8499755859375,643.2100219726562,643.25,296264
1755872580,643.25,643.530029296875,643.0399780273438,643.2449951171875,527343
1755872640,643.22998046875,643.8800048828125,643.0800170898438,643.8414916992188,441431
1755872700,643.8400268554688,644.7000122070312,643.760009765625,644.510009765625,365492
1755872760,644.5399780273438,644.6599731445312,644.239990234375,644.4199829101562,317776
1755872820,644.3900146484375,644.3953857421875,643.469970703125,643.5900268554688,221997
1755872880,643.5599975585938,644.1292114257812,643.52001953125,643.89501953125,254773
1755872940,643.8900146484375,644.4600219726562,643.8900146484375,644.1099853515625,193359
1755873000,644.1337890625,645.0499877929688,644.1300048828125,644.64501953125,351446
1755873060,644.6500244140625,644.8494262695312,644.4400024414062,644.6799926757812,163098
1755873120,644.6900024414062,645.010009765625,644.5700073242188,644.780029296875,242871
1755873180,644.7999877929688,644.9199829101562,644.5800170898438,644.8800048828125,160908
1755873240,644.8820190429688,645.1699829101562,644.8300170898438,644.9500122070312,252355
1755873300,644.9500122070312,645.0900268554688,644.8599853515625,645.0399780273438,217352
1755873360,645.0346069335938,645.2899780273438,644.9207153320312,645.07421875,185916
1755873420,645.0800170898438,645.3583984375,644.9500122070312,645.125,161741
1755873480,645.1199951171875,645.260009765625,644.9299926757812,644.9801025390625,174882
1755873540,644.969970703125,645.0269775390625,644.6900024414062,644.8200073242188,210133
1755873600,644.8200073242188,645.47998046875,644.8200073242188,645.260009765625,269761
1755873660,645.27001953125,645.2899780273438,644.7100219726562,644.72998046875,232578
1755873720,644.780029296875,645.0,644.72998046875,644.969970703125,138800
1755873780,644.969970703125,645.4199829101562,644.8400268554688,645.3150024414062,161874
1755873840,645.3400268554688,645.6500244140625,645.1900024414062,645.5349731445312,200562
1755873900,645.52001953125,645.7899780273438,645.47998046875,645.6500244140625,212755
1755873960,645.6500244140625,646.010009765625,645.5599975585938,646.010009765625,289335
1755874020,646.010009765625,646.010009765625,645.6099853515625,645.8900146484375,237703
1755874080,645.8800048828125,645.9249877929688,645.6701049804688,645.75,191883
1755874140,645.7449951171875,645.8049926757812,645.3800048828125,645.4400024414062,196663
1755874200,645.5198974609375,645.8300170898438,645.4500122070312,645.8200073242188,148499
1755874260,645.7899780273438,645.8148803710938,645.3300170898438,645.3599853515625,265631
1755874320,645.3568725585938,645.5800170898438,645.260009765625,645.510009765625,159018
1755874380,645.5,645.655029296875,645.3800048828125,645.4149780273438,156691
1755874440,645.4199829101562,645.7999877929688,645.3800048828125,645.780029296875,287267
1755874500,645.760009765625,645.97998046875,645.7449951171875,645.9349975585938,234690
1755874560,645.9500122070312,646.1699829101562,645.8400268554688,645.9099731445312,277171
1755874620,645.8800048828125,645.9500122070312,645.7650146484375,645.8099975585938,220749
1755874680,645.8099975585938,646.030029296875,645.6300048828125,645.989990234375,291655
1755874740,645.989990234375,646.0150146484375,645.6400146484375,645.6458129882812,141308
1755874800,645.6500244140625,645.8594970703125,645.5800170898438,645.739990234375,202894
1755874860,645.739990234375,646.0700073242188,645.7249755859375,645.8800048828125,244967
1755874920,645.8900146484375,646.0399780273438,645.8200073242188,645.9400024414062,151619
1755874980,645.9299926757812,646.2100219726562,645.9299926757812,646.1400146484375,293621
1755875040,646.1400146484375,646.27001953125,646.0800170898438,646.1799926757812,234968
1755875100,646.1900024414062,646.22998046875,645.9450073242188,646.1400146484375,203161
1755875160,646.1500244140625,646.1801147460938,645.969970703125,646.02001953125,135279
1755875220,646.02001953125,646.02001953125,645.6900024414062,645.8350219726562,189280
1755875280,645.8499755859375,645.9550170898438,645.6799926757812,645.6799926757812,227081
1755875340,645.6799926757812,645.8300170898438,645.6300048828125,645.7150268554688,126130
1755875400,645.7000122070312,646.1799926757812,645.655029296875,646.1749267578125,235001
1755875460,646.1600952148438,646.2249755859375,645.6500244140625,645.7199096679688,423355
1755875520,645.719970703125,645.8200073242188,645.5399780273438,645.6932983398438,218687
1755875580,645.6950073242188,645.7000122070312,645.469970703125,645.6599731445312,184041
1755875640,645.6500244140625,645.6699829101562,645.52001953125,645.5399780273438,116784
1755875700,645.5399780273438,645.7000122070312,645.469970703125,645.6699829101562,206074
1755875760,645.6799926757812,645.8900146484375,645.6400146484375,645.8900146484375,195541
1755875820,645.8599853515625,645.97998046875,645.7849731445312,645.97998046875,108987
1755875880,645.969970703125,645.97998046875,645.85498046875,645.9550170898438,88655
1755875940,645.9600219726562,646.0700073242188,645.9149780273438,645.9500122070312,198053
1755876000,645.9400024414062,646.1400146484375,645.7899780273438,646.0700073242188,172914
1755876060,646.0700073242188,646.1900024414062,645.9299926757812,645.969970703125,145543
1755876120,645.9649047851562,646.1799926757812,645.9199829101562,646.0800170898438,115246
1755876180,646.0599975585938,646.1400146484375,646.02001953125,646.119873046875,143861
1755876240,646.114990234375,646.1500244140625,645.72998046875,645.7550048828125,233738
1755876300,645.760009765625,645.8400268554688,645.6199951171875,645.7000122070312,210211
1755876360,645.7000122070312,645.8599853515625,645.6849975585938,645.8300170898438,295797
1755876420,645.8150024414062,645.8699951171875,645.7100219726562,645.75,128410
1755876480,645.7598876953125,646.0650024414062,645.7449951171875,645.9299926757812,125811
1755876540,645.9500122070312,646.0,645.8699951171875,646.0,126374
1755876600,646.010009765625,646.2999877929688,645.9650268554688,646.22998046875,136197
1755876660,646.22998046875,646.2899780273438,646.2000122070312,646.260009765625,113145
1755876720,646.27001953125,646.4199829101562,646.25,646.4199829101562,167648
1755876780,646.4199829101562,646.4271850585938,646.1300048828125,646.2999877929688,138417
1755876840,646.3099975585938,646.5,646.280029296875,646.389892578125,89210
1755876900,646.364990234375,646.4600219726562,646.3250122070312,646.35498046875,136419
1755876960,646.3900146484375,646.4600219726562,646.2150268554688,646.25,90366
1755877020,646.2608032226562,646.3200073242188,646.1124877929688,646.1400146484375,118012
1755877080,646.1300048828125,646.1900024414062,645.7899780273438,645.8699951171875,158289
1755877140,645.905029296875,646.02001953125,645.8250122070312,645.9199829101562,152713
1755877200,645.9400024414062,646.0050048828125,645.85498046875,646.0,144357
1755877260,646.0,646.030029296875,645.8099975585938,645.8385009765625,119798
1755877320,645.8400268554688,645.989990234375,645.8350219726562,645.9600219726562,133364
1755877380,645.9600219726562,646.1500244140625,645.864990234375,646.0399780273438,125011
1755877440,646.0449829101562,646.0900268554688,645.9500122070312,646.0499877929688,92016
1755877500,646.0399780273438,646.239990234375,646.0399780273438,646.2200927734375,98309
1755877560,646.2288818359375,646.280029296875,646.0050048828125,646.1300048828125,108353
1755877620,646.1400146484375,646.1749877929688,646.0599975585938,646.1300048828125,99478
1755877680,646.125,646.125,645.7349853515625,645.8200073242188,354542
1755877740,645.8300170898438,645.9099731445312,645.7650146484375,645.8800048828125,205771
1755877800,645.8699951171875,645.9400024414062,645.625,645.75,233757
1755877860,645.739990234375,645.7999877929688,645.625,645.6500244140625,103558
1755877920,645.6799926757812,645.885009765625,645.6199951171875,645.75,133018
1755877980,645.75,645.8300170898438,645.6950073242188,645.8150024414062,144045
1755878040,645.8200073242188,645.8499755859375,645.6599731445312,645.719970703125,64247
1755878100,645.719970703125,645.8699951171875,645.6799926757812,645.780029296875,106032
1755878160,645.77001953125,645.7899780273438,645.5399780273438,645.5900268554688,115639
1755878220,645.5750122070312,645.7686157226562,645.52001953125,645.6400146484375,112037
1755878280,645.6500244140625,645.719970703125,645.4713134765625,645.5150146484375,147818
1755878340,645.5150146484375,645.5999755859375,645.2999877929688,645.4099731445312,235374
1755878400,645.4149780273438,645.5599975585938,645.3099975585938,645.3499755859375,151211
1755878460,645.35498046875,645.7999877929688,645.2999877929688,645.7999267578125,173177
1755878520,645.7899780273438,645.9000244140625,645.7479858398438,645.8800048828125,113345
1755878580,645.8599853515625,645.9099731445312,645.8400268554688,645.8800048828125,78626
1755878640,645.8800048828125,645.8900146484375,645.8250122070312,645.8800048828125,57267
1755878700,645.885009765625,645.9000244140625,645.7050170898438,645.8400268554688,154212
1755878760,645.8400268554688,645.8800048828125,645.6099853515625,645.625,91370
1755878820,645.6500244140625,645.8400268554688,645.60498046875,645.739990234375,92757
1755878880,645.7449951171875,645.8187255859375,645.5499877929688,645.5850219726562,105558
1755878940,645.5850219726562,645.7000122070312,645.5700073242188,645.594970703125,82653
1755879000,645.6099853515625,645.6649780273438,645.5045776367188,645.6099853515625,76653
1755879060,645.6099853515625,645.760009765625,645.5800170898438,645.6199951171875,56252
1755879120,645.6199951171875,645.6699829101562,645.4500122070312,645.469970703125,98822
1755879180,645.47998046875,645.5900268554688,645.2249755859375,645.260009765625,111902
1755879240,645.27001953125,645.4099731445312,645.239990234375,645.4099731445312,108944
1755879300,645.4000244140625,645.489990234375,645.0449829101562,645.27001953125,282194
1755879360,645.280029296875,645.3400268554688,644.8599853515625,644.8699951171875,216401
1755879420,644.8699951171875,645.02001953125,644.760009765625,644.7899780273438,189047
1755879480,644.7949829101562,645.010009765625,644.77001953125,644.9199829101562,153341
1755879540,644.9000244140625,645.1300048828125,644.8699951171875,645.0999755859375,104721
1755879600,645.0900268554688,645.239990234375,644.9949951171875,645.1300048828125,116915
1755879660,645.1199951171875,645.260009765625,645.0499877929688,645.239990234375,71867
1755879720,645.239990234375,645.4400024414062,645.219970703125,645.4199829101562,138581
1755879780,645.4099731445312,645.469970703125,645.3099975585938,645.3699951171875,103561
1755879840,645.3699951171875,645.3900146484375,645.1099853515625,645.1199951171875,85390
1755879900,645.1400146484375,645.1400146484375,644.8499755859375,644.9201049804688,84217
1755879960,644.9299926757812,644.9500122070312,644.7000122070312,644.739990234375,89975
1755880020,644.72998046875,644.9099731445312,644.7249755859375,644.8300170898438,98584
1755880080,644.8150024414062,644.8699951171875,644.6950073242188,644.7098999023438,102540
1755880140,644.7000122070312,644.8400268554688,644.6994018554688,644.780029296875,76136
1755880200,644.780029296875,644.8900146484375,644.780029296875,644.8300170898438,28990
1755880260,645.1242065429688,645.239990234375,645.1099853515625,645.219970703125,127686
1755880320,645.2000122070312,645.280029296875,645.1099853515625,645.239990234375,58433
1755880380,645.22998046875,645.260009765625,645.114990234375,645.2150268554688,46852
1755880440,645.219970703125,645.27001953125,645.14501953125,645.1699829101562,36724
1755880500,645.1699829101562,645.260009765625,645.010009765625,645.260009765625,72004
1755880560,645.2462768554688,645.4099731445312,645.10498046875,645.3900146484375,71332
1755880620,645.3800048828125,645.440673828125,645.1749877929688,645.27001953125,63791
1755880680,645.2849731445312,645.3400268554688,645.1699829101562,645.1900024414062,46859
1755880740,645.1900024414062,645.27001953125,645.0150146484375,645.02001953125,88046
1755880800,645.030029296875,645.22998046875,644.9849853515625,645.2100219726562,79741
1755880860,645.2100219726562,645.2100219726562,644.9500122070312,645.0850219726562,72277
1755880920,645.0850219726562,645.1799926757812,645.0,645.0150146484375,83717
1755880980,645.010009765625,645.0599975585938,644.9400024414062,644.9400024414062,61414
1755881040,644.9299926757812,645.1099853515625,644.9199829101562,645.0999145507812,81947
1755881100,645.0800170898438,645.2100219726562,644.97998046875,645.1500244140625,72492
1755881160,645.1500244140625,645.239990234375,645.114501953125,645.1950073242188,65566
1755881220,645.1799926757812,645.2391967773438,645.0999755859375,645.1599731445312,54896
1755881280,645.1500244140625,645.260009765625,645.1199951171875,645.1300048828125,48706
1755881340,645.1599731445312,645.1599731445312,645.010009765625,645.0599975585938,40381
1755881400,645.0599975585938,645.1799926757812,645.02001953125,645.1099853515625,40995
1755881460,645.0700073242188,645.1300048828125,644.9650268554688,645.02001953125,42334
1755881520,645.010009765625,645.010009765625,644.8599853515625,644.9299926757812,65831
1755881580,644.9349975585938,644.97998046875,644.7858276367188,644.7858276367188,69669
1755881640,644.780029296875,644.8300170898438,644.6519775390625,644.7849731445312,73933
1755881700,644.7899780273438,644.8400268554688,644.6300048828125,644.6812744140625,63355
1755881760,644.6900024414062,644.72998046875,644.405029296875,644.4400024414062,137153
1755881820,644.4600219726562,644.614990234375,644.3099975585938,644.3800048828125,150930
1755881880,644.3800048828125,644.47998046875,644.2949829101562,644.4398803710938,152416
1755881940,644.4400024414062,644.7379150390625,644.4349975585938,644.719970703125,107475
1755882000,644.7000122070312,645.0750122070312,644.7000122070312,645.030029296875,280575
1755882060,645.030029296875,645.219970703125,645.02001953125,645.219970703125,84789
1755882120,645.2150268554688,645.3400268554688,645.1649780273438,645.3300170898438,122673
1755882180,645.3400268554688,645.4099731445312,645.2899780273438,645.3599853515625,87909
1755882240,645.3499755859375,645.3499755859375,645.2647094726562,645.280029296875,66234
1755882300,645.2756958007812,645.4199829101562,645.27001953125,645.4000244140625,72836
1755882360,645.405029296875,645.4199829101562,645.3099975585938,645.3900146484375,111853
1755882420,645.3900146484375,645.5900268554688,645.3900146484375,645.47998046875,246704
1755882480,645.510009765625,645.510009765625,645.2899780273438,645.3400268554688,86627
1755882540,645.3599853515625,645.3900146484375,645.219970703125,645.3745727539062,65571
1755882600,645.3800048828125,645.469970703125,645.3400268554688,645.3499755859375,76346
1755882660,645.3599243164062,645.760009765625,645.25,645.4600219726562,302429
1755882720,645.47998046875,645.5800170898438,645.3900146484375,645.5599975585938,122166
1755882780,645.5499877929688,645.5599975585938,645.3400268554688,645.4600219726562,87457
1755882840,645.4500122070312,645.6599731445312,645.4349975585938,645.6553955078125,212898
1755882900,645.6599731445312,645.739990234375,645.5900268554688,645.719970703125,107744
1755882960,645.7050170898438,645.7750244140625,645.6500244140625,645.719970703125,62364
1755883020,645.72509765625,645.760009765625,645.6400756835938,645.6900024414062,80588
1755883080,645.7000122070312,645.780029296875,645.7000122070312,645.75,66206
1755883140,645.7449951171875,645.8499145507812,645.739990234375,645.7999877929688,68831
1755883200,645.7899780273438,645.8699951171875,645.75,645.7999877929688,78757
1755883260,645.8009033203125,645.8800048828125,645.7349853515625,645.8599853515625,100458
1755883320,645.8400268554688,645.8699951171875,645.8035278320312,645.8499755859375,55705
1755883380,645.8499755859375,646.1400146484375,645.8350219726562,646.0999755859375,167470
1755883440,646.0900268554688,646.1500244140625,645.97998046875,646.0250854492188,105287
1755883500,646.02001953125,646.260009765625,646.02001953125,646.2100219726562,124955
1755883560,646.2100219726562,646.25,645.989990234375,646.0399780273438,144250
1755883620,646.0399780273438,646.1699829101562,646.0399780273438,646.1400146484375,85720
1755883680,646.1400146484375,646.1699829101562,646.0800170898438,646.1599731445312,80421
1755883740,646.1400146484375,646.1599731445312,646.0999755859375,646.1500244140625,66410
1755883800,646.1500244140625,646.22998046875,646.0806884765625,646.1199951171875,89610
1755883860,646.1199951171875,646.1400146484375,645.9600219726562,646.1300048828125,117248
1755883920,646.1199951171875,646.1300048828125,645.8599853515625,645.9400024414062,112305
1755883980,645.9299926757812,646.0999755859375,645.9299926757812,646.0781860351562,131541
1755884040,646.0650024414062,646.0650024414062,645.9249877929688,645.9400024414062,55126
1755884100,645.9349975585938,646.02001953125,645.9000244140625,646.0,73698
1755884160,646.0050048828125,646.1699829101562,645.97998046875,646.1300048828125,52335
1755884220,646.1199951171875,646.1849975585938,646.0800170898438,646.1500244140625,59518
1755884280,646.1500244140625,646.1771850585938,646.0999755859375,646.1500244140625,46587
1755884340,646.1500244140625,646.1500244140625,646.0700073242188,646.1300048828125,70639
1755884400,646.1400146484375,646.1400146484375,645.969970703125,646.0250244140625,78232
1755884460,646.0250244140625,646.1588134765625,646.0250244140625,646.1199951171875,62253
1755884520,646.1300048828125,646.1998901367188,646.0900268554688,646.1099853515625,44708
1755884580,646.1199951171875,646.1900024414062,646.0449829101562,646.1599731445312,36723
1755884640,646.1699829101562,646.22998046875,646.1400146484375,646.2249145507812,46587
1755884700,646.22998046875,646.34912109375,646.22998046875,646.344970703125,94704
1755884760,646.3499145507812,646.3800048828125,646.2899780273438,646.3712158203125,79139
1755884820,646.375,646.4000244140625,646.1746826171875,646.1810913085938,99961
1755884880,646.1900024414062,646.25,646.125,646.1400146484375,87152
1755884940,646.1300048828125,646.1699829101562,646.0198974609375,646.030029296875,100343
1755885000,646.02001953125,646.1588745117188,646.0150146484375,646.1588745117188,78499
1755885060,646.1306762695312,646.1306762695312,646.0150146484375,646.0449829101562,50273
1755885120,646.0499877929688,646.1400146484375,646.0449829101562,646.10009765625,53950
1755885180,646.0750122070312,646.1400146484375,646.0150146484375,646.1400146484375,40887
1755885240,646.1500244140625,646.1900024414062,646.1099853515625,646.1699829101562,68163
1755885300,646.1799926757812,646.3200073242188,646.1199951171875,646.2000122070312,94914
1755885360,646.2100219726562,646.2249755859375,645.989990234375,646.0,87522
1755885420,645.989990234375,646.0399780273438,645.6900024414062,645.72998046875,135297
1755885480,645.72998046875,645.89501953125,645.719970703125,645.8300170898438,83975
1755885540,645.8200073242188,645.8400268554688,645.7150268554688,645.77001953125,63998
1755885600,645.7849731445312,646.030029296875,645.7750244140625,646.0250244140625,100349
1755885660,646.02001953125,646.0399780273438,645.9299926757812,646.0,81353
1755885720,646.0,646.0,645.8499755859375,645.8900146484375,79998
1755885780,645.8900146484375,646.030029296875,645.8599853515625,645.97998046875,73644
1755885840,645.97998046875,646.0,645.8900146484375,645.9299926757812,66664
1755885900,645.9299926757812,645.9600219726562,645.6799926757812,645.73876953125,144961
1755885960,645.7449951171875,645.8200073242188,645.5900268554688,645.60498046875,125436
1755886020,645.5999755859375,645.719970703125,645.5399780273438,645.67041015625,95359
1755886080,645.6599731445312,645.72998046875,645.625,645.719970703125,58448
1755886140,645.719970703125,645.7974853515625,645.6799926757812,645.6900024414062,77935
1755886200,645.6900024414062,645.7000122070312,645.5704956054688,645.625,245614
1755886260,645.6300048828125,645.6889038085938,645.5900268554688,645.60498046875,219461
1755886320,645.5999755859375,645.8099975585938,645.5499877929688,645.7999267578125,92805
1755886380,645.7849731445312,645.7999877929688,645.6964721679688,645.77001953125,79782
1755886440,645.77001953125,645.7899780273438,645.625,645.625,80874
1755886500,645.6400146484375,645.6715698242188,645.5800170898438,645.5800170898438,107415
1755886560,645.5999755859375,645.614990234375,645.5150146484375,645.594970703125,66182
1755886620,645.598876953125,645.6500244140625,645.5449829101562,645.5800170898438,55084
1755886680,645.5700073242188,645.594970703125,645.4249877929688,645.530029296875,115050
1755886740,645.52001953125,645.5650024414062,645.4000244140625,645.4400024414062,148733
1755886800,645.4400024414062,645.5750122070312,645.2849731445312,645.5698852539062,205943
1755886860,645.5700073242188,645.6199951171875,645.489990234375,645.5,137182
1755886920,645.5,645.510009765625,645.3699951171875,645.4450073242188,83852
1755886980,645.4500122070312,645.4700927734375,645.3748779296875,645.4299926757812,92775
1755887040,645.4299926757812,645.5800170898438,645.4099731445312,645.5050048828125,65142
1755887100,645.5,645.5599975585938,645.4099731445312,645.5,237762
1755887160,645.5,645.6799926757812,645.4849853515625,645.60498046875,135052
1755887220,645.5999755859375,645.6199951171875,645.4199829101562,645.4349975585938,72321
1755887280,645.4400024414062,645.5349731445312,645.4099731445312,645.47998046875,80961
1755887340,645.469970703125,645.47998046875,645.3400268554688,645.385009765625,87228
1755887400,645.4400024414062,645.5900268554688,645.4099731445312,645.530029296875,109629
1755887460,645.5399780273438,645.5700073242188,645.4650268554688,645.525390625,98704
1755887520,645.5250244140625,645.56982421875,645.4400024414062,645.56982421875,100329
1755887580,645.5700073242188,645.7100219726562,645.5599975585938,645.6699829101562,152005
1755887640,645.6699829101562,645.739990234375,645.655029296875,645.6795043945312,110507
1755887700,645.6699829101562,645.780029296875,645.625,645.7249755859375,134376
1755887760,645.7349853515625,645.8599853515625,645.7150268554688,645.739990234375,196855
1755887820,645.739990234375,645.8400268554688,645.6649780273438,645.8200073242188,119744
1755887880,645.8200073242188,645.8200073242188,645.5399780273438,645.5700073242188,116747
1755887940,645.5750122070312,645.6199951171875,645.5025024414062,645.5999755859375,77229
1755888000,645.5900268554688,645.6099853515625,645.4349975585938,645.5,238959
1755888060,645.4949951171875,645.5,645.3400268554688,645.375,135367
1755888120,645.3699951171875,645.4400024414062,645.2550048828125,645.27001953125,115561
1755888180,645.2899780273438,645.375,645.2550048828125,645.3499755859375,75988
1755888240,645.3499755859375,645.47998046875,645.3400268554688,645.4199829101562,61805
1755888300,645.4099731445312,645.469970703125,645.3699951171875,645.4249877929688,115341
1755888360,645.4298706054688,645.60498046875,645.4099731445312,645.60498046875,105034
1755888420,645.614990234375,645.6699829101562,645.5900268554688,645.6400146484375,102607
1755888480,645.64501953125,645.780029296875,645.610107421875,645.739990234375,112422
1755888540,645.739990234375,645.75,645.6500244140625,645.6599731445312,80476
1755888600,645.6599731445312,645.7000122070312,645.5499877929688,645.5650024414062,105659
1755888660,645.5499877929688,645.719970703125,645.4450073242188,645.6849975585938,108020
1755888720,645.6900024414062,645.7750244140625,645.635009765625,645.77001953125,80581
1755888780,645.760009765625,645.77001953125,645.6849975585938,645.719970703125,82843
1755888840,645.719970703125,645.7349853515625,645.6300048828125,645.6599731445312,95584
1755888900,645.6649780273438,645.6649780273438,645.4400024414062,645.4600219726562,127917
1755888960,645.4600219726562,645.4600219726562,645.3099975585938,645.4299926757812,159936
1755889020,645.4400024414062,645.52001953125,645.4249877929688,645.4650268554688,77377
1755889080,645.4650268554688,645.510009765625,645.4149780273438,645.5,102244
1755889140,645.5,645.5250244140625,645.4199829101562,645.4500122070312,83460
1755889200,645.4500122070312,645.6300048828125,645.405029296875,645.5700073242188,163507
1755889260,645.5800170898438,645.6099853515625,645.4650268554688,645.6099853515625,100418
1755889320,645.6199951171875,645.6400146484375,645.47998046875,645.5,101728
1755889380,645.489990234375,645.594970703125,645.4099731445312,645.5349731445312,95705
1755889440,645.5499877929688,645.614990234375,645.510009765625,645.5800170898438,90160
1755889500,645.5800170898438,645.6300048828125,645.5349731445312,645.5900268554688,91577
1755889560,645.5900268554688,645.6099853515625,645.3800048828125,645.4000244140625,93926
1755889620,645.4000244140625,645.489990234375,645.39501953125,645.46142578125,78647
1755889680,645.4500122070312,645.4550170898438,645.2999877929688,645.3200073242188,118371
1755889740,645.3099975585938,645.375,645.2899780273438,645.3488159179688,69474
1755889800,645.3400268554688,645.375,645.260009765625,645.2999877929688,113160
1755889860,645.2999877929688,645.3499755859375,645.260009765625,645.3298950195312,99419
1755889920,645.3200073242188,645.3200073242188,645.1900024414062,645.219970703125,119183
1755889980,645.2249755859375,645.3800048828125,645.219970703125,645.3200073242188,162540
1755890040,645.3200073242188,645.4088745117188,645.2949829101562,645.3300170898438,116414
1755890100,645.3200073242188,645.364990234375,645.1749877929688,645.1900024414062,143685
1755890160,645.1900024414062,645.239990234375,645.1199951171875,645.219970703125,153925
1755890220,645.219970703125,645.25,645.1599731445312,645.25,152109
1755890280,645.27001953125,645.3599853515625,645.219970703125,645.22998046875,113685
1755890340,645.22998046875,645.239990234375,645.135009765625,645.1771850585938,114679
1755890400,645.1699829101562,645.239990234375,645.0601196289062,645.219970703125,248597
1755890460,645.2249755859375,645.2650146484375,645.1699829101562,645.1799926757812,173142
1755890520,645.1799926757812,645.2799072265625,645.1649780273438,645.2000122070312,130624
1755890580,645.2000122070312,645.3499755859375,645.1749877929688,645.280029296875,174274
1755890640,645.280029296875,645.3699951171875,645.2550048828125,645.3400268554688,139699
1755890700,645.3300170898438,645.3699951171875,645.2750244140625,645.3400268554688,141661
1755890760,645.3350219726562,645.4199829101562,645.2999877929688,645.3699951171875,169644
1755890820,645.369873046875,645.369873046875,645.2050170898438,645.2050170898438,183806
1755890880,645.2100219726562,645.2349853515625,645.080078125,645.177001953125,336779
1755890940,645.1799926757812,645.2150268554688,645.052001953125,645.0800170898438,153325
1755891000,645.0700073242188,645.219970703125,645.0449829101562,645.1900024414062,242446
1755891060,645.1799926757812,645.2698974609375,645.1300048828125,645.1699829101562,154822
1755891120,645.1699829101562,645.2399291992188,645.1428833007812,645.173828125,114324
1755891180,645.1699829101562,645.1799926757812,644.9500122070312,644.9500122070312,277805
