ts,open,high,low,close,volume
1755870960,174.14500427246094,174.19500732421875,173.75999450683594,173.8498992919922,747187
1755871020,173.84500122070312,173.97799682617188,173.50999450683594,173.5399932861328,726167
1755871080,173.5399932861328,173.83999633789062,173.5,173.60000610351562,696361
1755871140,173.60000610351562,173.8441925048828,173.5493927001953,173.75999450683594,457611
1755871200,173.77499389648438,175.75999450683594,173.77499389648438,175.71499633789062,1985729
1755871260,175.69619750976562,176.3300018310547,175.69619750976562,176.00999450683594,1570368
1755871320,176.0,176.50999450683594,176.0,176.17999267578125,1604715
1755871380,176.22000122070312,176.58999633789062,176.19000244140625,176.5850067138672,1069154
1755871440,176.58999633789062,176.8000030517578,176.3800048828125,176.38999938964844,1103028
1755871500,176.44000244140625,176.72999572753906,176.2899932861328,176.6750030517578,843331
1755871560,176.6750030517578,176.85000610351562,176.39999389648438,176.57000732421875,893957
1755871620,176.5800018310547,176.61000061035156,176.1999969482422,176.5449981689453,918615
1755871680,176.52999877929688,177.17990112304688,176.2899932861328,177.13999938964844,1223312
1755871740,177.1300048828125,177.58999633789062,177.11000061035156,177.44419860839844,1192344
1755871800,177.4499969482422,177.49000549316406,177.11050415039062,177.1750030517578,768232
1755871860,177.1699981689453,177.22000122070312,176.63999938964844,176.64999389648438,1027402
1755871920,176.66000366210938,177.02000427246094,176.64500427246094,176.94000244140625,822245
1755871980,176.9499969482422,177.25,176.8800048828125,177.10000610351562,729492
1755872040,177.10000610351562,177.32000732421875,177.07000732421875,177.23500061035156,662169
1755872100,177.22999572753906,177.49000549316406,177.19009399414062,177.4600067138672,871299
1755872160,177.47000122070312,177.82000732421875,177.3300018310547,177.78500366210938,1111504
1755872220,177.78990173339844,177.86000061035156,177.57000732421875,177.67999267578125,1081402
1755872280,177.67999267578125,177.72999572753906,177.35000610351562,177.3800048828125,899722
1755872340,177.3748016357422,177.41000366210938,176.94000244140625,177.1300048828125,848621
1755872400,177.13999938964844,177.19000244140625,176.80999755859375,176.85000610351562,561527
1755872460,176.84500122070312,176.9199981689453,176.46499633789062,176.69419860839844,925903
1755872520,176.6916046142578,176.73500061035156,175.9499969482422,175.9698944091797,1075427
1755872580,175.97000122070312,176.14999389648438,175.7949981689453,176.0449981689453,898273
1755872640,176.0449981689453,176.3699951171875,175.8300018310547,176.32000732421875,820554
1755872700,176.35000610351562,176.92999267578125,176.3000946044922,176.8249969482422,816502
1755872760,176.82000732421875,176.89500427246094,176.49000549316406,176.5449981689453,649222
1755872820,176.5449981689453,176.55760192871094,175.91000366210938,175.98500061035156,735087
1755872880,175.99000549316406,176.3300018310547,175.9199981689453,176.17889404296875,548695
1755872940,176.1750030517578,176.52999877929688,176.14500427246094,176.32000732421875,550091
1755873000,176.30499267578125,176.63999938964844,176.30050659179688,176.5,585293
1755873060,176.49000549316406,176.57000732421875,176.27499389648438,176.27999877929688,467393
1755873120,176.2899932861328,176.5500030517578,176.28500366210938,176.3800048828125,359268
1755873180,176.3784942626953,176.3916015625,176.07000732421875,176.375,503515
1755873240,176.3800048828125,176.72799682617188,176.34060668945312,176.64999389648438,550408
1755873300,176.65719604492188,176.8800048828125,176.6300048828125,176.8199005126953,469688
1755873360,176.82000732421875,177.09820556640625,176.77000427246094,177.05999755859375,609405
1755873420,177.05499267578125,177.30999755859375,177.0,177.20350646972656,567799
1755873480,177.19000244140625,177.2100067138672,177.02999877929688,177.13999938964844,374716
1755873540,177.13499450683594,177.17300415039062,176.9199981689453,176.9499969482422,481847
1755873600,176.94000244140625,177.38720703125,176.94000244140625,177.35000610351562,527928
1755873660,177.35000610351562,177.36000061035156,177.0601043701172,177.1201934814453,416431
1755873720,177.13999938964844,177.33999633789062,177.10000610351562,177.19189453125,341706
1755873780,177.19000244140625,177.36819458007812,177.14999389648438,177.30999755859375,368607
1755873840,177.3000030517578,177.39999389648438,177.0399932861328,177.09500122070312,589816
1755873900,177.08999633789062,177.3498992919922,177.08999633789062,177.22500610351562,351525
1755873960,177.23460388183594,177.49000549316406,177.1699981689453,177.47650146484375,417357
1755874020,177.47999572753906,177.47999572753906,177.125,177.26010131835938,548665
1755874080,177.25999450683594,177.2899932861328,177.139892578125,177.27369689941406,395718
1755874140,177.27000427246094,177.3000030517578,176.8300018310547,176.85000610351562,638471
1755874200,176.85000610351562,177.17999267578125,176.85000610351562,177.125,414503
1755874260,177.13499450683594,177.17999267578125,176.88499450683594,176.89500427246094,403402
1755874320,176.88999938964844,177.17999267578125,176.88999938964844,177.1699981689453,448077
1755874380,177.15699768066406,177.2100067138672,176.97999572753906,177.0800018310547,375388
1755874440,177.0800018310547,177.44000244140625,177.07000732421875,177.38499450683594,475982
1755874500,177.38499450683594,177.56979370117188,177.3699951171875,177.5050048828125,638273
1755874560,177.51829528808594,177.6300048828125,177.32000732421875,177.3345947265625,416992
1755874620,177.32000732421875,177.42999267578125,177.22000122070312,177.35220336914062,358957
1755874680,177.35000610351562,177.82980346679688,177.35000610351562,177.72000122070312,699880
1755874740,177.72000122070312,177.74789428710938,177.41000366210938,177.4127960205078,554261
1755874800,177.4149932861328,177.4698944091797,177.27499389648438,177.42999267578125,499170
1755874860,177.41000366210938,177.6999969482422,177.40350341796875,177.6699981689453,446823
1755874920,177.6699981689453,178.11000061035156,177.6699981689453,178.09500122070312,1044363
1755874980,178.09500122070312,178.25,178.0653076171875,178.1649932861328,611301
1755875040,178.1649932861328,178.2899932861328,178.14500427246094,178.2799072265625,689076
1755875100,178.27499389648438,178.27999877929688,178.0500030517578,178.21499633789062,487974
1755875160,178.22500610351562,178.3000030517578,178.0601043701172,178.1558074951172,569359
1755875220,178.14999389648438,178.17529296875,177.9499969482422,178.0050048828125,495226
1755875280,178.00010681152344,178.19000244140625,177.83999633789062,177.84500122070312,548900
1755875340,177.84010314941406,177.89999389648438,177.7949981689453,177.88499450683594,547608
1755875400,177.8800048828125,178.10479736328125,177.73500061035156,178.10009765625,517096
1755875460,178.10000610351562,178.17979431152344,177.96499633789062,178.00999450683594,391229
1755875520,178.00999450683594,178.14999389648438,177.99000549316406,178.0749969482422,309508
1755875580,178.0749969482422,178.1898956298828,177.97999572753906,178.14010620117188,378922
1755875640,178.13999938964844,178.2657928466797,178.0749969482422,178.10499572753906,449830
1755875700,178.10499572753906,178.22999572753906,178.01499938964844,178.02000427246094,330702
1755875760,178.01499938964844,178.2100067138672,178.00999450683594,178.1654052734375,400892
1755875820,178.16700744628906,178.1719970703125,178.05999755859375,178.0850067138672,261843
1755875880,178.0850067138672,178.1300048828125,177.97999572753906,178.0449981689453,364064
1755875940,178.04849243164062,178.14999389648438,178.02999877929688,178.0850067138672,237871
1755876000,178.0749969482422,178.08999633789062,177.94000244140625,177.97500610351562,436917
1755876060,177.97500610351562,178.0800018310547,177.93499755859375,178.02999877929688,320325
1755876120,178.0279998779297,178.0749969482422,177.9250030517578,178.02499389648438,311613
1755876180,178.02000427246094,178.0258026123047,177.82000732421875,177.89500427246094,346416
1755876240,177.89500427246094,178.0,177.69500732421875,177.70140075683594,439751
1755876300,177.7050018310547,177.78500366210938,177.6199951171875,177.72500610351562,333858
1755876360,177.72000122070312,177.85989379882812,177.69000244140625,177.82000732421875,266458
1755876420,177.80499267578125,177.8800048828125,177.74000549316406,177.83999633789062,280834
1755876480,177.84010314941406,178.16000366210938,177.83169555664062,178.10000610351562,459659
1755876540,178.08999633789062,178.16000366210938,178.0500030517578,178.1300048828125,236465
1755876600,178.125,178.22000122070312,178.08999633789062,178.2100067138672,334157
1755876660,178.2100067138672,178.38650512695312,178.2100067138672,178.35009765625,418416
1755876720,178.35009765625,178.40499877929688,178.27000427246094,178.3199005126953,358443
1755876780,178.31460571289062,178.39999389648438,178.20449829101562,178.3800048828125,434191
1755876840,178.38760375976562,178.49000549316406,178.343505859375,178.36000061035156,485837
1755876900,178.35000610351562,178.55999755859375,178.34500122070312,178.5050048828125,476827
1755876960,178.5050048828125,178.58999633789062,178.4199981689453,178.4250030517578,363794
1755877020,178.42999267578125,178.42999267578125,178.25,178.30499267578125,394062
1755877080,178.3000030517578,178.35989379882812,178.0749969482422,178.1199951171875,341702
1755877140,178.1300048828125,178.1999969482422,178.02999877929688,178.16009521484375,264891
1755877200,178.17999267578125,178.24000549316406,178.1199951171875,178.1717987060547,358481
1755877260,178.17349243164062,178.19000244140625,178.0749969482422,178.08999633789062,258284
1755877320,178.08990478515625,178.24000549316406,178.08990478515625,178.22500610351562,206703
1755877380,178.22279357910156,178.27000427246094,178.1042022705078,178.1649932861328,242622
1755877440,178.14500427246094,178.27999877929688,178.14500427246094,178.2449951171875,220331
1755877500,178.25,178.4499969482422,178.24459838867188,178.41720581054688,347461
1755877560,178.4199981689453,178.4199981689453,178.2100067138672,178.33169555664062,331697
1755877620,178.3383026123047,178.33999633789062,178.22000122070312,178.2449951171875,283664
1755877680,178.2449951171875,178.27999877929688,177.8800048828125,177.9324951171875,610742
1755877740,177.931396484375,178.02000427246094,177.88999938964844,177.9918975830078,276665
1755877800,177.99000549316406,178.07000732421875,177.85459899902344,177.8657989501953,315957
1755877860,177.8699951171875,177.9600067138672,177.8300018310547,177.93380737304688,252100
1755877920,177.94129943847656,178.10000610351562,177.89999389648438,177.9550018310547,313150
1755877980,177.9600067138672,178.0653076171875,177.9600067138672,177.97500610351562,185148
1755878040,177.9864959716797,178.0399932861328,177.9499969482422,177.96009826660156,146116
1755878100,177.97000122070312,178.08999633789062,177.9199981689453,178.0399932861328,221717
1755878160,178.03500366210938,178.08999633789062,177.9600067138672,177.98500061035156,210718
1755878220,177.9821014404297,178.10580444335938,177.96499633789062,178.03579711914062,225457
1755878280,178.03500366210938,178.0500030517578,177.82009887695312,177.906494140625,276386
1755878340,177.9001007080078,177.97000122070312,177.75999450683594,177.79989624023438,259037
1755878400,177.8000030517578,178.05990600585938,177.75990295410156,177.875,310857
1755878460,177.8800048828125,177.9499969482422,177.81979370117188,177.93499755859375,242527
1755878520,177.92999267578125,177.93499755859375,177.79010009765625,177.81500244140625,209743
1755878580,177.81500244140625,178.00990295410156,177.8000030517578,178.0,266203
1755878640,178.0,178.02999877929688,177.89999389648438,177.9250030517578,223369
1755878700,177.9199981689453,177.9499969482422,177.8350067138672,177.91000366210938,177795
1755878760,177.9199981689453,177.95989990234375,177.60000610351562,177.69000244140625,506842
1755878820,177.6800994873047,177.7198944091797,177.6199951171875,177.6999969482422,263795
1755878880,177.6999969482422,177.76499938964844,177.5800018310547,177.5843048095703,288033
1755878940,177.58999633789062,177.6199951171875,177.52000427246094,177.5749969482422,289368
1755879000,177.57000732421875,177.6125946044922,177.49000549316406,177.6125946044922,307462
1755879060,177.61419677734375,177.69000244140625,177.5399932861328,177.57000732421875,207220
1755879120,177.56199645996094,177.60499572753906,177.41000366210938,177.4600067138672,285052
1755879180,177.4600067138672,177.49000549316406,177.27499389648438,177.29420471191406,395576
1755879240,177.3000030517578,177.3300018310547,177.2100067138672,177.31500244140625,320165
1755879300,177.31500244140625,177.39500427246094,177.09500122070312,177.15809631347656,1351330
1755879360,177.14999389648438,177.21719360351562,176.89999389648438,176.89999389648438,589231
1755879420,176.9001007080078,177.0,176.89999389648438,176.9781951904297,416094
1755879480,176.97349548339844,177.02000427246094,176.90499877929688,176.9499053955078,302624
1755879540,176.94000244140625,177.14430236816406,176.90499877929688,177.125,376840
1755879600,177.125,177.22000122070312,177.0115966796875,177.13499450683594,405049
1755879660,177.13999938964844,177.24000549316406,177.08230590820312,177.2100067138672,265462
1755879720,177.22000122070312,177.3300018310547,177.16000366210938,177.31500244140625,345964
1755879780,177.30999755859375,177.3249969482422,177.22450256347656,177.23500061035156,241715
1755879840,177.23500061035156,177.27999877929688,177.12420654296875,177.14999389648438,201619
1755879900,177.14999389648438,177.1649932861328,176.92999267578125,177.02000427246094,353536
1755879960,177.02000427246094,177.07000732421875,176.89999389648438,176.92010498046875,196282
1755880020,176.92999267578125,177.0,176.8800048828125,176.9250030517578,235521
1755880080,176.9199981689453,176.99000549316406,176.89500427246094,176.9149932861328,284714
1755880140,176.9149932861328,177.03970336914062,176.89999389648438,177.00579833984375,240863
1755880200,177.00999450683594,177.16000366210938,177.00010681152344,177.1300048828125,259083
1755880260,177.13800048828125,177.3000030517578,177.1345977783203,177.3000030517578,260060
1755880320,177.2906951904297,177.3000030517578,177.13999938964844,177.19500732421875,212634
1755880380,177.1999969482422,177.20989990234375,177.1199951171875,177.19000244140625,158265
1755880440,177.18499755859375,177.19749450683594,177.08999633789062,177.11500549316406,189554
1755880500,177.11680603027344,177.22540283203125,177.11680603027344,177.2220001220703,276358
1755880560,177.22500610351562,177.2899932861328,177.14999389648438,177.2899932861328,158374
1755880620,177.27999877929688,177.3300018310547,177.16000366210938,177.22000122070312,249341
1755880680,177.22579956054688,177.32460021972656,177.2100067138672,177.25999450683594,170397
1755880740,177.26539611816406,177.35000610351562,177.18499755859375,177.2100067138672,274026
1755880800,177.2100067138672,177.3000030517578,177.19500732421875,177.27000427246094,164878
1755880860,177.25,177.27000427246094,177.12010192871094,177.1750030517578,174031
1755880920,177.17999267578125,177.2100067138672,177.0800018310547,177.08349609375,189954
1755880980,177.0792999267578,177.14500427246094,177.02499389648438,177.10000610351562,211477
1755881040,177.10000610351562,177.2100067138672,177.10000610351562,177.1885986328125,168643
1755881100,177.17999267578125,177.22999572753906,177.1417999267578,177.1417999267578,91799
1755881160,177.22430419921875,177.2899932861328,177.2220001220703,177.28819274902344,238405
1755881220,177.28500366210938,177.30650329589844,177.22000122070312,177.25999450683594,149724
1755881280,177.2657012939453,177.33999633789062,177.25999450683594,177.32009887695312,209849
1755881340,177.32009887695312,177.3249969482422,177.25,177.2758026123047,181685
1755881400,177.27999877929688,177.41000366210938,177.27999877929688,177.36500549316406,203118
1755881460,177.36000061035156,177.3800048828125,177.25999450683594,177.27769470214844,273922
1755881520,177.27000427246094,177.27000427246094,177.1750030517578,177.1999969482422,320067
1755881580,177.1999969482422,177.2449951171875,177.1750030517578,177.1750030517578,123019
1755881640,177.1699981689453,177.1699981689453,177.0500946044922,177.0749969482422,254348
1755881700,177.0800018310547,177.14990234375,177.03500366210938,177.07000732421875,189150
1755881760,177.0800018310547,177.11000061035156,176.9499969482422,176.96499633789062,264625
1755881820,176.98989868164062,177.0399932861328,176.89999389648438,176.9250030517578,194536
1755881880,176.9398956298828,177.05999755859375,176.88999938964844,177.0402069091797,354949
1755881940,177.0500030517578,177.22000122070312,177.02499389648438,177.2198944091797,248893
1755882000,177.2100067138672,177.30999755859375,177.19000244140625,177.28720092773438,234302
1755882060,177.2899932861328,177.35000610351562,177.2801055908203,177.32989501953125,242617
1755882120,177.32000732421875,177.39990234375,177.24000549316406,177.39500427246094,253517
1755882180,177.38999938964844,177.5399932861328,177.3834991455078,177.52139282226562,315094
1755882240,177.52000427246094,177.52499389648438,177.44500732421875,177.48500061035156,203660
1755882300,177.48199462890625,177.64999389648438,177.4741973876953,177.6300048828125,303307
1755882360,177.6300048828125,177.6699981689453,177.57000732421875,177.64500427246094,240875
1755882420,177.64999389648438,177.7198944091797,177.60009765625,177.65499877929688,258225
1755882480,177.65989685058594,177.6699981689453,177.6280059814453,177.6479949951172,156329
1755882540,177.64999389648438,177.74000549316406,177.5800018310547,177.72000122070312,235024
1755882600,177.7281951904297,177.7281951904297,177.66000366210938,177.6999969482422,171927
1755882660,177.69500732421875,177.80999755859375,177.6300048828125,177.65499877929688,410307
1755882720,177.6501007080078,177.72000122070312,177.5500030517578,177.6999969482422,258232
1755882780,177.6999969482422,177.72000122070312,177.5749969482422,177.59500122070312,178629
1755882840,177.5850067138672,177.77999877929688,177.5749969482422,177.77499389648438,191383
1755882900,177.77499389648438,177.85499572753906,177.7550048828125,177.84010314941406,210178
1755882960,177.84500122070312,177.86990356445312,177.77999877929688,177.8249969482422,174724
1755883020,177.8217010498047,177.8957977294922,177.82000732421875,177.875,175613
1755883080,177.875,177.92999267578125,177.8699951171875,177.9001007080078,164491
1755883140,177.90499877929688,177.9499969482422,177.875,177.92999267578125,205835
1755883200,177.9199981689453,178.0299072265625,177.91000366210938,177.98500061035156,386943
1755883260,177.99000549316406,178.0399932861328,177.94009399414062,178.00900268554688,223175
1755883320,177.99249267578125,178.02999877929688,177.91189575195312,177.9949951171875,219407
1755883380,177.9949951171875,178.1300048828125,177.97000122070312,178.1199951171875,329324
1755883440,178.11000061035156,178.1300048828125,178.0301971435547,178.0850067138672,196858
1755883500,178.0850067138672,178.21499633789062,178.07000732421875,178.1999969482422,237420
1755883560,178.20010375976562,178.22000122070312,178.07000732421875,178.1199951171875,321156
1755883620,178.1300048828125,178.2100067138672,178.1300048828125,178.16000366210938,139350
1755883680,178.15420532226562,178.2198944091797,178.13999938964844,178.18299865722656,180922
1755883740,178.18499755859375,178.3000030517578,178.1699981689453,178.2949981689453,250290
1755883800,178.2949981689453,178.3000030517578,178.19000244140625,178.2050018310547,519083
1755883860,178.2100067138672,178.26499938964844,178.0800018310547,178.25,261416
1755883920,178.25999450683594,178.32000732421875,178.1699981689453,178.22000122070312,297756
1755883980,178.22000122070312,178.27999877929688,178.15499877929688,178.27499389648438,196565
1755884040,178.27499389648438,178.30499267578125,178.2449951171875,178.26499938964844,204282
1755884100,178.27000427246094,178.2949981689453,178.1721954345703,178.19500732421875,189971
1755884160,178.1999969482422,178.39999389648438,178.19500732421875,178.37449645996094,269833
1755884220,178.375,178.38499450683594,178.31500244140625,178.3300018310547,161551
1755884280,178.3345947265625,178.3350067138672,178.22000122070312,178.27499389648438,196121
1755884340,178.27349853515625,178.27999877929688,178.19000244140625,178.24000549316406,163616
1755884400,178.24000549316406,178.24769592285156,178.16000366210938,178.1750030517578,159573
1755884460,178.17999267578125,178.2100067138672,178.14999389648438,178.2050018310547,155700
1755884520,178.1999969482422,178.25,178.1199951171875,178.2449951171875,219749
1755884580,178.24000549316406,178.2899932861328,178.1750030517578,178.24000549316406,162110
1755884640,178.2449951171875,178.25,178.2100067138672,178.24000549316406,97333
1755884700,178.23500061035156,178.4199981689453,178.19000244140625,178.39999389648438,325531
1755884760,178.39010620117188,178.4058074951172,178.25,178.30499267578125,222030
1755884820,178.30499267578125,178.35499572753906,178.1699981689453,178.2100067138672,285737
1755884880,178.2050018310547,178.27999877929688,178.17999267578125,178.2050018310547,200778
1755884940,178.20419311523438,178.25,178.18499755859375,178.20579528808594,199563
1755885000,178.20989990234375,178.24989318847656,178.1699981689453,178.24000549316406,112706
1755885060,178.2384033203125,178.27000427246094,178.19000244140625,178.25,101705
1755885120,178.2550048828125,178.32000732421875,178.2541961669922,178.27999877929688,151437
1755885180,178.28500366210938,178.32000732421875,178.2550048828125,178.31500244140625,147291
1755885240,178.30999755859375,178.31809997558594,178.2519073486328,178.2899932861328,100495
1755885300,178.2949981689453,178.3657989501953,178.2899932861328,178.30349731445312,132678
1755885360,178.3079071044922,178.30990600585938,178.10000610351562,178.11000061035156,285152
1755885420,178.11990356445312,178.1381072998047,178.0500030517578,178.0749969482422,227518
1755885480,178.0800018310547,178.1300048828125,178.05499267578125,178.05999755859375,172642
1755885540,178.07000732421875,178.11500549316406,178.03179931640625,178.0449981689453,218280
1755885600,178.0500030517578,178.1699981689453,178.0399932861328,178.16419982910156,215016
1755885660,178.16990661621094,178.16990661621094,178.06500244140625,178.14500427246094,160832
1755885720,178.13999938964844,178.2200927734375,178.10000610351562,178.10499572753906,215868
1755885780,178.10000610351562,178.2050018310547,178.10000610351562,178.1649932861328,171965
1755885840,178.16000366210938,178.16099548339844,178.10350036621094,178.125,77512
1755885900,178.1298065185547,178.1300048828125,177.97999572753906,177.98500061035156,349855
1755885960,178.0,178.00999450683594,177.8800048828125,177.90499877929688,248130
1755886020,177.91000366210938,177.93499755859375,177.85000610351562,177.9300994873047,305906
1755886080,177.92999267578125,178.0500030517578,177.9199981689453,178.04769897460938,211300
1755886140,178.0482940673828,178.05499267578125,178.0050048828125,178.0449981689453,159757
1755886200,178.0500030517578,178.11000061035156,177.97999572753906,178.0198974609375,194017
1755886260,178.01499938964844,178.10499572753906,178.0142059326172,178.10499572753906,154709
1755886320,178.10169982910156,178.22000122070312,178.0572052001953,178.2050018310547,252994
1755886380,178.2050018310547,178.25,178.1300048828125,178.23500061035156,174363
1755886440,178.24000549316406,178.27000427246094,178.11500549316406,178.1199951171875,156034
1755886500,178.110107421875,178.1584930419922,178.07460021972656,178.0850067138672,167146
1755886560,178.0800018310547,178.1199951171875,178.05169677734375,178.0749969482422,120606
1755886620,178.0749969482422,178.10780334472656,178.02999877929688,178.05499267578125,156413
1755886680,178.05999755859375,178.10000610351562,178.02999877929688,178.0998992919922,127567
1755886740,178.0998992919922,178.11500549316406,178.02999877929688,178.0399932861328,121535
1755886800,178.0449981689453,178.0749969482422,177.91819763183594,178.06500244140625,286273
1755886860,178.05999755859375,178.05999755859375,177.9199981689453,177.93499755859375,149097
1755886920,177.93499755859375,177.94830322265625,177.8350067138672,177.9199981689453,280359
1755886980,177.9149932861328,177.9398956298828,177.8300018310547,177.9250030517578,208593
1755887040,177.9250030517578,178.02000427246094,177.9149932861328,177.98500061035156,207270
1755887100,177.99569702148438,177.99989318847656,177.9499969482422,177.96949768066406,161402
1755887160,177.97579956054688,178.1558074951172,177.96499633789062,178.0850067138672,244501
1755887220,178.08999633789062,178.11990356445312,178.02000427246094,178.02000427246094,147876
1755887280,178.02999877929688,178.13999938964844,177.96170043945312,178.125,195637
1755887340,178.125,178.1300048828125,178.07000732421875,178.11500549316406,139602
1755887400,178.11500549316406,178.22500610351562,178.10000610351562,178.1649932861328,231973
1755887460,178.16000366210938,178.16000366210938,178.07009887695312,178.0998992919922,156553
1755887520,178.08999633789062,178.14999389648438,178.0720977783203,178.14999389648438,111120
1755887580,178.14210510253906,178.2200927734375,178.14210510253906,178.19500732421875,233143
1755887640,178.19180297851562,178.25999450683594,178.18499755859375,178.18499755859375,170448
1755887700,178.1875,178.27499389648438,178.17010498046875,178.26820373535156,167208
1755887760,178.2698974609375,178.35000610351562,178.2698974609375,178.3000030517578,234102
1755887820,178.3000030517578,178.5399932861328,178.25999450683594,178.36000061035156,412849
1755887880,178.36000061035156,178.36990356445312,178.18409729003906,178.2050018310547,311330
1755887940,178.2075958251953,178.2449951171875,178.14999389648438,178.1999969482422,301461
1755888000,178.19000244140625,178.22999572753906,178.1302947998047,178.14999389648438,162250
1755888060,178.14999389648438,178.15499877929688,178.0301055908203,178.06239318847656,222091
1755888120,178.05999755859375,178.1300048828125,178.02499389648438,178.02499389648438,177096
1755888180,178.03500366210938,178.0749969482422,178.01010131835938,178.01499938964844,159103
1755888240,178.02000427246094,178.11500549316406,178.0,178.0850067138672,216193
1755888300,178.08419799804688,178.1199951171875,178.02999877929688,178.0749969482422,166523
1755888360,178.07980346679688,178.17999267578125,178.0749969482422,178.15499877929688,162945
1755888420,178.14999389648438,178.17999267578125,178.1300048828125,178.164306640625,119258
1755888480,178.1699981689453,178.2100067138672,178.13999938964844,178.18350219726562,113620
1755888540,178.1842041015625,178.18499755859375,178.02000427246094,178.02999877929688,188379
1755888600,178.02499389648438,178.0500030517578,177.93499755859375,177.94000244140625,239801
1755888660,177.9499053955078,178.02000427246094,177.90499877929688,177.9925994873047,206603
1755888720,178.0,178.02000427246094,177.9499969482422,178.00999450683594,144496
1755888780,178.0198974609375,178.0198974609375,177.94000244140625,177.95680236816406,119397
1755888840,177.95579528808594,177.99000549316406,177.9102020263672,177.9102020263672,130780
1755888900,177.91749572753906,177.91749572753906,177.83999633789062,177.875,196378
1755888960,177.87420654296875,177.875,177.75,177.8415985107422,313183
1755889020,177.84010314941406,177.8699951171875,177.80999755859375,177.86500549316406,159110
1755889080,177.86500549316406,177.88999938964844,177.84120178222656,177.8800048828125,187828
1755889140,177.8800048828125,177.91000366210938,177.85000610351562,177.8699951171875,121269
1755889200,177.88999938964844,177.97000122070312,177.83999633789062,177.90499877929688,206455
1755889260,177.91000366210938,177.9199981689453,177.84500122070312,177.89999389648438,145630
1755889320,177.90499877929688,177.95840454101562,177.86000061035156,177.9053955078125,173130
1755889380,177.91000366210938,177.92999267578125,177.8300018310547,177.89500427246094,169597
1755889440,177.9001007080078,177.95730590820312,177.8699951171875,177.94500732421875,141571
1755889500,177.94500732421875,178.02999877929688,177.94009399414062,178.01499938964844,200548
1755889560,178.01499938964844,178.0657958984375,177.99000549316406,178.02000427246094,221722
1755889620,178.02499389648438,178.05999755859375,177.98500061035156,178.03500366210938,143752
1755889680,178.03880310058594,178.03880310058594,177.9600067138672,177.9842071533203,157178
1755889740,177.99000549316406,178.0,177.85000610351562,177.89500427246094,180669
1755889800,177.88999938964844,177.92999267578125,177.82000732421875,177.8845977783203,184642
1755889860,177.88999938964844,177.9499969482422,177.8699951171875,177.92999267578125,157487
1755889920,177.9199981689453,177.92990112304688,177.85000610351562,177.90499877929688,128730
1755889980,177.90499877929688,177.9499053955078,177.9001007080078,177.94500732421875,84441
1755890040,177.94500732421875,178.01499938964844,177.92999267578125,177.97000122070312,203955
1755890100,177.97500610351562,177.99000549316406,177.8300018310547,177.86500549316406,289279
1755890160,177.86500549316406,177.92820739746094,177.86000061035156,177.89500427246094,126669
1755890220,177.89500427246094,177.91000366210938,177.86500549316406,177.88999938964844,117589
1755890280,177.89999389648438,177.9600067138672,177.89999389648438,177.94500732421875,175600
1755890340,177.9499969482422,177.9600067138672,177.8350067138672,177.84500122070312,181677
1755890400,177.83999633789062,177.85499572753906,177.74000549316406,177.84500122070312,300868
1755890460,177.85000610351562,177.90499877929688,177.83999633789062,177.8896942138672,169905
1755890520,177.88009643554688,177.97999572753906,177.86500549316406,177.95809936523438,212359
1755890580,177.95460510253906,178.0,177.9499969482422,177.97000122070312,183803
